 postcode, legal_name, suburb, address, ogc_fid, longitude, latitude
3074.0,Thomastown West Preschool Inc,THOMASTOWN,127 EDGARS ROAD ,5613,144.9989454,-37.6821024
3752.0,Special World Pty. Ltd.,SOUTH MORANG,112A 2 MURDOCH ROAD ,5620,145.0864336,-37.6509361
3032.0,Mr Iyob Tesfu,MARIBYRNONG,U 102  1 THOMAS HOLMES ST ,5622,144.891962,-37.7836599
3141.0,Cheder Levi Yitzchok Inc.,SOUTH YARRA,72 RIVER ST ,5629,144.997987,-37.8369385
3049.0,Life's Great Adventure Pty Ltd trading as The Trustee for the Tullberg Family Trust,WESTMEADOWS,2 310 MICKLEHAM RD ,5630,144.8847572,-37.6766523
3150.0,Ashcove Pty Ltd as Trustee for the Neil Campbell Family Trust,WHEELERS HILL,25 HONEYSUCKLE AVE ,5643,145.170813,-37.9110235
3015.0,South Kingsville Preschool Inc,SOUTH KINGSVILLE,43 PAXTON STREET ,5669,144.870224,-37.8290513
3186.0,North Brighton Kindergarten Incorporated,BRIGHTON,145A COCHRANE STREET ,5683,145.0001968,-37.8913163
3058.0,VICSEG New Futures,COBURG,11-13 MUNRO ST ,5702,144.964861,-37.745018
3020.0,LOVING KIDS FAMILY DAY CARE PTY LTD,SUNSHINE,1/475 BALLARAT RD ,5707,144.8350322,-37.7780637
3128.0,3 Apples Childcare Centre Pty Ltd,BOX HILL,1/11 KINTORE CRESCENT ,5717,145.1170197,-37.8208648
3150.0,Nissrohi Pty Ltd ATF Vincent & Mei Business Trust,GLEN WAVERLEY,988-990 HIGH STREET RD ,5744,145.189378,-37.877212
3167.0,Washington Drive Preschool Inc,OAKLEIGH SOUTH,3 WASHINGTON DRIVE ,5749,145.0819876,-37.9356236
3206.0,Albert Park Preschool Inc,ALBERT PARK,18 DUNDAS PLACE ,5750,144.9577849,-37.8411748
3143.0,Armadale Early Learning Centre Inc,ARMADALE,3 FULTON STREET ,5752,145.0136215,-37.8535785
3082.0,Blossom Park Kindergarten Inc,MILL PARK,59 AZALEA AVENUE ,5753,145.0762401,-37.6710383
3055.0,LITTLE ANGELS CHOICE FAMILY DAY CARE PTY LTD,BRUNSWICK WEST,U 4  388 ALBION ST ,5770,144.9476088,-37.7591238
3169.0,Starfish Childcare Clayton South Pty Ltd ATF Starfish Clayton South Trust,CLAYTON SOUTH,48 KALLAY STREET ,5818,145.113183,-37.937161
3193.0,Mrs Aglaia Elli Kapiniaris,BEAUMARIS,98 CROMER ROAD ,5834,145.0461722,-37.9804889
3205.0,ELC ONE EARLY EDUCATION GROUP Pty Ltd,SOUTH MELBOURNE,LEVEL 4  88 ALBERT RD ,5838,144.9704444,-37.8351615
3047.0,SHARAF FAMILY DAY CARE PTY LTD,BROADMEADOWS,U 2 40 LAKESIDE DRIVE ,5841,144.9486665,-37.6863837
3144.0,Delsouth McKinnon Pty Ltd ATF Delsouth McKinnon Unit Trust,MALVERN,253 WATTLETREE RD ,5844,145.0394008,-37.8635801
3029.0,BRIGHT KIDS FDC PTY LTD,TRUGANINA,9 RONALD RD ,5847,144.7240001,-37.8530179
3029.0,Fantastic Family Day Care Services Pty Ltd,HOPPERS CROSSING,71 MORRIS RD ,5849,144.7009696,-37.8787311
3931.0,Leslie Moorhead Preschool Centre Inc,MORNINGTON,CROMWELL STREET ,5858,145.0399744,-38.2242102
3023.0,Village Early Education Group Pty Ltd ATF Village Early Education Trust,DEER PARK,47 FERRIS AVE ,5873,144.7701363,-37.7539065
3029.0,LOVE AND LEARNING FAMILY DAYCARE SERVICES PTY LTD,TARNEIT,65 ROSE GRANGE BVD ,5880,144.7024143,-37.8399536
3029.0,Mrs Sindhu Randev,TARNEIT,65 ROSE GRANGE BVD ,5881,144.7024143,-37.8399536
3144.0,Delsouth Corporation Pty Ltd  As Trustee For Delsouth Unit Trust,MALVERN,253 WATTLETREE ROAD ,5883,145.0394008,-37.8635801
3186.0,Hunt Community Child Care Centre Inc,BRIGHTON,103 COCHRANE STREET ,5896,144.9993573,-37.8958933
3149.0,Essex Heights Juniors Pty Ltd,MOUNT WAVERLEY,102 HUNTINGDALE ROAD ,5897,145.1135739,-37.8595779
3029.0,PREMIER CHOICE PTY LTD,TARNEIT,1 CORFU AVENUE ,5900,144.6859234,-37.8477289
3000.0,BasicNeeds Australia Inc.,MELBOURNE,ROSS HOUSE  247-251 FLINDERS LANE,5923,144.9661331,-37.8168054
3020.0,MELBOURNE FAMILY DAY CARE PTY LTD,SUNSHINE NORTH,UNIT 2 30 FORD AVENUE ,5930,144.829022,-37.759192
3184.0,SHINETIME EARLY LEARNING CENTER PTY LTD ATF SHINETIME EARLY CENTRE TRUST,ELWOOD,1A FOAM ST ,5956,144.9913316,-37.883537
3020.0,Kuol Deng,SUNSHINE,37A DEVONSHIRE RD ,5986,144.8339477,-37.7847852
3023.0,F&N Hamza,CAROLINE SPRINGS,21-24 FEDERATION WAY BROOKSIDE EARLY LEARNING CENTRE,6004,144.7365581,-37.7465777
3196.0,Edithvale Preschool Centre Assoc Inc,EDITHVALE,29 FRASER AVENUE ,6013,145.1127905,-38.0394977
3201.0,R & V SUSON PTY LTD,CARRUM DOWNS,3 FRANKSTON GARDENS DR ,6114,145.1636352,-38.1069002
3171.0,Mardee Investments Pty Ltd,SPRINGVALE,12 SILVAN AVENUE ,6137,145.1448806,-37.9592104
3068.0,John William Fenn; Rhonda Joan Fenn,FITZROY NORTH,476 QUEENS PARADE ,6158,144.9940799,-37.7856634
3053.0,Melbcarlton Family Day Care Pty Ltd,CARLTON,161/480 LYGON ST ,6179,144.9683279,-37.7952809
3144.0,The Trustee for Delsouth Bentleigh Unit Trust,MALVERN,STONNINGTON DAY SURGERY 253 WATTLETREE RD,6191,145.0393769,-37.8636961
3162.0,UNITED JEWISH EDUCATION BOARD INC,CAULFIELD,BETH WEIZMANN 306 HAWTHORN RD,6230,145.0221321,-37.8852431
3174.0,Yarraman Centre Victoria Inc,NOBLE PARK,33 JOFFRE STREET ,6295,145.1900515,-37.9715966
3160.0,Belgrave Preschool Inc,BELGRAVE,5 HAYES PLACE ,6304,145.3547872,-37.9105065
3021.0,ROWENA FAMILY DAY CARE PTY LTD,ST ALBANS,11 EAST ESPLANADE ,6358,144.7993276,-37.7435285
3023.0,Abdi Omar,DEER PARK,1 OSBORNE CL ,6374,144.7618856,-37.759061
3152.0,Ingrid Holzmann,WANTIRNA,19 BIRCHFIELD CRESCENT ,6517,145.2345279,-37.8608273
3152.0,Karsam Pty Ltd,WANTIRNA,19 BIRCHFIELD CRESCENT ,6518,145.2345279,-37.8608273
3169.0,Norman Fischer Memorial Preschool Inc,CLAYTON SOUTH,46 KALLAY STREET ,6533,145.1127745,-37.937114
3000.0,Future Kids Pty Ltd As Trustee For Future Kids Unit Trust,MELBOURNE,UNIT 3B 190 BOURKE STREET ,6564,144.9675529,-37.8127235
3056.0,Dawson Street Child Care Co-op Ltd,BRUNSWICK,31 DAWSON ST ,6602,144.9570745,-37.7712269
3152.0,Michelle Assaf,WANTIRNA,1 ALDERFORD DR ,6626,145.2383361,-37.8609223
3075.0,Gabow Family Day Care Pty Ltd,LALOR,1 POSITANO WAY ,6689,144.9869681,-37.6663289
3182.0,BALL SLOAN ENTERPRISES PTY. LTD.,ST KILDA,U 502  10 MARTIN ST ,6748,144.98774,-37.866782
3075.0,United Family Day Care Pty Ltd,LALOR,13 POSITANO WAY ,6896,144.9870803,-37.665643
3020.0,Trabren Pty Ltd,ALBION,145 ANDERSON ROAD ,6897,144.8275187,-37.7828989
3205.0,Scotia Australia P/L,SOUTH MELBOURNE,153 MONTAGUE STREET ,6916,144.9517648,-37.832087
3072.0,Ashley's Health Care Pty Ltd,PRESTON,351 BELL ST ,6977,145.001275,-37.745191
3123.0,Auburn South Preschool Inc,HAWTHORN EAST,5 ANDERSON ROAD ,7040,145.0486237,-37.8408485
3179.0,Scoresby Primary School,SCORESBY,11 INGRID STREET ,7053,145.2262424,-37.8943833
3183.0,Chabad Institution of Australia Inc,ST KILDA EAST,88 HOTHAM STREET ,7067,144.9999408,-37.8679224
3133.0,Vermont Primary School Council,VERMONT,10 NURLENDI ROAD ,7091,145.1941157,-37.8379755
3133.0,SmartOz Pty Ltd ATF Ozy Olive Unit Trust,VERMONT,11 KAY CT ,7092,145.203126,-37.836833
3796.0,Karen Marie Donders,MT EVELYN,113 BAILEY ROAD ,7093,145.393456,-37.781689
3133.0,KINDIE CARE PTY LTD,VERMONT SOUTH,19 KOLONGA CT ,7095,145.169816,-37.855389
3133.0,Smigal PTY LTD,VERMONT,7 GREY STREET ,7098,145.196211,-37.833375
3040.0,BISRAT FAMILY DAY CARE PTY. LTD.,ESSENDON,11 1064 MT ALEXANDER RD ,7100,144.9130961,-37.7479877
3011.0,ANJANIKAS FAMILY ENTERPRISE PTY. LTD.,FOOTSCRAY,U 105  144-148 NICHOLSON ST ,7103,144.899048,-37.801592
3065.0,ALL KIDS CARE FAMILY DAY CARE PTY LTD,FITZROY,U 111  125 NAPIER ST ,7105,144.9792653,-37.8042142
3121.0,CHILDRENS FUTURE FAMILY DAY CARE PTY LTD,RICHMOND,U 114  106 ELIZABETH ST ,7106,144.9961845,-37.8122335
3141.0,EARLIEST PTY LTD,SOUTH YARRA,U 12  33 MURPHY ST ,7107,144.990266,-37.83742
3051.0,Miss Ikran Abdulle,NORTH MELBOURNE,U 148  12 SUTTON ST ,7109,144.9413218,-37.7921511
3065.0,GOLDEN WATTLE FAMILY DAY CARE PTY LTD,FITZROY,U 200  90 BRUNSWICK ST ,7113,144.9776918,-37.8047
3031.0,KUTUB FAMILY DAY CARE PTY LTD,FLEMINGTON,U 21  126 RACECOURSE RD ,7114,144.9371913,-37.7869162
3072.0,LANGMANN PTY LTD,PRESTON,U 29  44-46 MARY ST ,7116,145.0021801,-37.7417775
3011.0,WYNDHAM GENESIS FDC PTY LTD,FOOTSCRAY,U 302  21 MORELAND ST ,7117,144.9075039,-37.8021043
3053.0,Shaun Wei Jie Sng,CARLTON,U 413  1 BOUVERIE ST ,7123,144.9612201,-37.8060974
3065.0,ONNEES FAMILY DAY CARE PTY LTD,FITZROY,U 515  150 BRUNSWICK ST ,7124,144.9779065,-37.8027456
3053.0,CUTE AND CUDDLE FAMILY DAY CARE PTY. LTD.,CARLTON,U 63  478 DRUMMOND ST,7125,144.9699598,-37.794473
3053.0,STEPPING STONES ACADEMY FDC PTY.LTD,CARLTON,U 706  38 ELGIN ST ,7127,144.9732182,-37.7974282
3108.0,Kids R Creative Family Day Care Pty Ltd,DONCASTER,U 710  95 TRAM RD ,7128,145.1247737,-37.7886318
3031.0,EXCEPTIONAL FAMILY DAY CARE PTY. LTD.,FLEMINGTON,U 89  130 RACECOURSE RD ,7130,144.9359756,-37.7875503
3011.0,Sunrise Daycare Pty Ltd,FOOTSCRAY,UNIT 3 144/148 NICHOLSON ST,7132,144.899048,-37.801592
3011.0,Altona Meadows Family Day Care Pty Ltd,FOOTSCRAY,144-148 NICHOLSON ST ,7133,144.899048,-37.801592
3011.0,Gaadokaroor Family Day Care Scheme Pty Ltd,FOOTSCRAY,144-148 NICHOLSON ST ,7134,144.899048,-37.801592
3051.0,BRIGHT SUN FAMILY DAY CARE PTY LTD,NORTH MELBOURNE,218 CHETWYND ST,7136,144.9531093,-37.8021526
3021.0,Azaria Family Day Care Pty Ltd,ST ALBANS,9/32 EAST ESPLANADE ,7138,144.7987765,-37.7412885
3023.0,M.D Bol & A Weil,CAROLINE SPRINGS,LEVEL 3 SUITE 2 13-15 LAKE STREET,7139,144.7415119,-37.732962
3000.0,Little Assets Pty Ltd ATF Little Assets Unit Trust,MELBOURNE,LEVEL 3 TOWER 3 18 - 38 SIDDELEY STREET ,7140,144.9525817,-37.8231696
8005.0,Little Assets WTC Pty Ltd,MELBOURNE,LEVEL 3 TOWER 3 18 - 38 SIDDELEY STREET ,7141,144.9525817,-37.8231696
3031.0,EXPLORE LEARN AND GROW PTY. LTD.,FLEMINGTON,UNIT 191 130 RACECOURSE ROAD ,7144,144.9359756,-37.7875503
3051.0,Fun N Fabulous Family Day Care Pty Ltd,NORTH MELBOURNE,111 / 12 SUTTON STREET ,7146,144.9413218,-37.7921511
3026.0,POINTS FAMILY DAY CARE PTY LTD,LAVERTON NORTH,BUILDING 11/47-51 LITTLE BOUNDARY ROAD ,7150,144.8165599,-37.8164924
3042.0,Early Learning Family Day Care Pty Ltd,KEILOR PARK,UNIT 10 14 CONCORDE DR ,7161,144.8487389,-37.7217898
3066.0,BYKANDT PTY LTD for The Dalziel Family Trust,COLLINGWOOD,U 1  92 WELLINGTON ST ,7162,144.986419,-37.805765
3122.0,SALAAR FAMILY DAY CARE PTY LTD,HAWTHORN,U 7  187 AUBURN RD ,7166,145.044601,-37.825953
3019.0,KIDS SANCTUARY FAMILY DAY CARE PTY LTD,BRAYBROOK,U 2  6 SOUTH RD ,7172,144.8611247,-37.7923667
3148.0,Abdulrahman Moose,BRUNSWICK,U 3  650A SYDNEY RD ,7173,144.963188,-37.762147
3079.0,Timothy James Walsh,IVANHOE,U 4  7 WAVERLEY AVE ,7174,145.039195,-37.771341
3976.0,BRIGHT KIDS FAMILY DAYCARE PTY. LTD.,HAMPTON PARK,U 6 19 ENTERPRISE AVE ,7176,145.2670279,-38.0352409
3155.0,Magic Garden Childcare Centre Pty Ltd as Trustee for the MacKenzie Family Trust,BORONIA,U 1  19 WOODVALE RD ,7184,145.276553,-37.864814
3145.0,Young Einsteins Early Learning Centre Pty Ltd ATF P Moodley Trust,MALVERN EAST,U 3  17-19 REPTON RD ,7194,145.052093,-37.881004
3072.0,Faduma Alio,PRESTON,294-296 HIGH ST ,7198,145.003578,-37.7418777
3175.0,Little Penguins Family Day Care Pty Ltd,DANDENONG,22 WILMA AVE ,7202,145.202604,-37.981692
3030.0,Kids Heaven Family Day Care Services Pty Ltd,DERRIMUT,UNIT 9  81 ELGAR ROAD ,7204,144.7730531,-37.7875044
3193.0,Mordi Kids Pty Ltd,BEAUMARIS,UNIT 1 21 ALFRED STREET,7209,145.051372,-37.976489
3809.0,Mrs Shoheli Sunjida,OFFICER,38 MARY ST ,7210,145.4294556,-38.0762549
3181.0,The Trustee For the Wonder Childcare Unit Trust,PRAHRAN,UNIT 11/29 GREVILLE STREET ,7211,144.986816,-37.848518
3031.0,Ms Nejla Muhammad,FLEMINGTON,U 99  130 RACECOURSE RD ,7225,144.9359756,-37.7875503
3000.0,Genius Learning PTY LTD,MELBOURNE,1 COLLINS ST,7226,144.9736107,-37.8136504
3141.0,C.L SAVAGE & J.L TIDD,SOUTH YARRA,35 MALCOLM ST,7233,144.9962847,-37.8372258
3084.0,Precious Moments Family Day Care,HEIDELBERG,210/100 MOUNT STREET ,7239,145.0624614,-37.7567529
3065.0,Barwaaqo Family Day Care Pty Ltd,FITZROY,41/140 BRUNSWICK STREET ,7240,144.9778865,-37.803564
3031.0,Kid's Learning Family Day Care,FLEMINGTON,62/12 HOLLAND COURT ,7241,144.9347135,-37.7881759
3029.0,Mr MD Mahbubur Rahman,TRUGANINA,33 VICTORIA STREET ,7244,144.7273766,-37.8568898
3175.0,Hosneyah Qasemi,DANDENONG,U 4  3 HEMMINGS ST ,7248,145.21052,-37.983921
3030.0,Treasure Time Family Day Care Pty Ltd,DERRIMUT,U 6  31 ELGAR RD ,7249,144.7731638,-37.7848742
3109.0,PINES LEARNING INC,DONCASTER EAST,U 1  520 BLACKBURN RD ,7250,145.1672671,-37.7607217
3011.0,Ms Yier Makuet and Ms Yier Makuet and Ms Natalina Makuet and Ms Yier Makuet and Ms Natalina Makuet,FOOTSCRAY,SUITE 1 28C IRVING ST ,7254,144.9011246,-37.8013524
3031.0,DESTINY FAMILY DAY CARE SERVICES PTY LTD,KENSINGTON,U 1  12 DURHAM ST ,7255,144.9278158,-37.7963707
3128.0,MOTHERS LOVE CHILD CARE SERVICES PTY. LTD.,BOX HILL,SUITE 6 205A MIDDLEBOROUGH RD ,7261,145.1344729,-37.8393903
3029.0,TIME2PLAY FAMILY DAY CARE SERVICE PTY LTD,HOPPERS CROSSING,U 3  23A OLD GEELONG RD ,7274,144.699846,-37.882665
3011.0,ROYALE FAMILY DAY CARE PTY LTD,FOOTSCRAY,SUITE 2  154-160 NICHOLSON ST ,7275,144.899018,-37.8017891
3029.0,Kids Kare Family Day Care Pty Ltd,HOPPERS CROSSING,U 2  23A OLD GEELONG RD ,7277,144.699846,-37.882665
3198.0,HOPE CARRUM DOWNS PTY LTD,SEAFORD,U 3  39 BRUNEL RD ,7278,145.1439669,-38.1008358
3198.0,Hope Frankston Heights PTY LTD,SEAFORD,U 3  39 BRUNEL RD ,7279,145.1439669,-38.1008358
3019.0,Early Education Family Day Care Pty Ltd,BRAYBROOK,U 1  36-38 CARLTON ST ,7284,144.8483681,-37.7803845
3199.0,Little Acorns Childcare Pty Ltd,FRANKSTON,231 FRANKSTON - FLINDERS ROAD ,7287,145.139581,-38.175197
3020.0,CHILDREN AT HOME FAMILY DAY CARE PTY LTD,SUNSHINE WEST,U 1  114 FAIRBAIRN RD ,7288,144.8191524,-37.8049787
3011.0,MUMMINA PTY LTD,FOOTSCRAY,U 1  209 NICHOLSON ST ,7290,144.899077,-37.8034697
3011.0,Negassa Badasse,FOOTSCRAY,U 1  28 PICKETT ST ,7291,144.8960395,-37.8014385
3206.0,Bambini RCH Pty Ltd,MIDDLE PARK,20B ARMSTRONG ST ,7294,144.964176,-37.85021
3020.0,UNHU RECRUITMENT PTY LTD,SUNSHINE NORTH,4 22 NOTTINGHAM STREET ,7295,144.84586,-37.774698
3109.0,Elham Jahanshiri,DONCASTER EAST,U 1  44 RENSHAW ST ,7297,145.1459798,-37.7944089
3011.0,Kids 4 Care Family Day Care Pty Ltd,FOOTSCRAY,8 41 PAISLEY STREET ,7305,144.899131,-37.801098
3099.0,Hurstbridge Preschool Inc,HURSTBRIDGE,8 GRAYSHARPS ROAD ,7306,145.1925772,-37.6380181
3189.0,Team Holiday Pty Ltd ATF Team Holiday Trust,MOORABBIN,1B 273/275 WICKHAM ROAD ,7321,145.055937,-37.946646
3011.0,A.D KOK & A.A KOTHEA,FOOTSCRAY,U 11/7-9 LEEDS ST ,7324,144.9013918,-37.7988161
3066.0,Smart Family Day Care Pty Ltd,COLLINGWOOD,U 4  89 PERRY STREET ,7325,144.9904962,-37.8006232
3032.0,Early Learning Family Daycare Pty. Ltd.,ASCOT VALE,U3 148 EPSOM RD ,7326,144.9112851,-37.777262
3029.0,B & F FAMILY DAY CARE PTY LTD,TARNEIT,5 ESSEX CT ,7327,144.708799,-37.850374
3062.0,Mrs Secil Sezer,SOMERTON,LEVEL 1  22B SOMERTON RD ,7328,144.9482341,-37.6421508
3060.0,INSHA FAMILY DAY CARE PTY LTD,FAWKNER,LEVEL 1 49 BONWICK ST,7329,144.9652961,-37.7022192
3168.0,Learn and Play House Pty Ltd,CLAYTON,SUITE 1 96 GARDEN ROAD ,7330,145.1461915,-37.9258896
3124.0,Endeavour Childcare Pty Ltd,CAMBERWELL,SUITE 2 1386 TOORAK RD ,7331,145.093683,-37.850334
3012.0,Kids Stars Family Day Care Pty Ltd,MAIDSTONE,U 2  38 RICHELIEU ST ,7332,144.871358,-37.789776
3030.0,APPLES FAMILY DAY CARE PTY. LTD.,DERRIMUT,SUITE 3 10 CASTRO WAY,7336,144.7728428,-37.7914872
3130.0,JJVS Group Early Learning Centres Pty Ltd ATF The Lau Family Trust No. 3,BLACKBURN SOUTH,14 EDINBURGH RD ,7339,145.139715,-37.836984
3058.0,Jodie Signorino,COBURG,19A QUEEN ST ,7341,144.9496539,-37.7520748
3171.0,The Partnership of Yvette Cho Thi and Glenda Batinga Simalong,SPRINGVALE,54 LEWIS ST ,7343,145.146783,-37.937199
3807.0,Little Owls Enterprises Pty Ltd ATF Little Owls Early Learning Centre Trust,BEACONSFIELD,6 STELLA ST ,7344,145.369093,-38.04568
3163.0,SCA LATOUCHE NOMINEES PTY. LTD. ATF LATOUCHE FAMILY TRUST,MURRUMBEENA,17 HENTY ST ,7345,145.069658,-37.899362
3804.0,Little Joey's Early Learning Pty Ltd,NARRE WARREN EAST,2-4 DORNING RD ,7346,145.3773546,-37.9589102
3152.0,The Knox School Limited,WANTIRNA SOUTH,220 BURWOOD HWY ,7347,145.2193636,-37.8640914
3184.0,THE ELWOOD CHILDRENS CENTRE INC,ELWOOD,46 TENNYSON ST ,7349,144.987348,-37.87367
3058.0,AWSOME FAMILY DAY CARE SERVICES PTY. LTD.,COBURG,67 SYDNEY RD ,7350,144.964252,-37.753586
3058.0,Learning 4 Kidz Pty Ltd,COBURG,67 SYDNEY RD ,7351,144.964252,-37.753586
3058.0,YOUNG MINDS INTERNATIONAL PTY LTD,COBURG,67 SYDNEY RD ,7352,144.964252,-37.753586
3058.0,EARLY CARE EARLY LEARNING VISION FDC PTY. LTD.,COBURG,SUITE 1 G 67 SYDNEY RD,7353,144.964252,-37.753586
3061.0,EARLY STEPS FAMILY DAY CARE PTY. LTD.,CAMPBELLFIELD,1523-1525 SYDNEY RD ,7354,144.9558385,-37.6804246
3147.0,Saffron & Co (Victoria) Pty. Ltd,ASHWOOD,2 BROOKE CT ,7355,145.098651,-37.865598
3037.0,ATN SOLUTION PTY LTD,SYDENHAM,2 SALISBURY CT ,7357,144.759907,-37.692969
3126.0,PREMIER HOUSE AUSTRALIA PTY. LTD.,CANTERBURY,37 MYRTLE RD ,7359,145.0721551,-37.8268486
3155.0,Education & Care P/L ATF The Education & Care Trust,BORONIA,8 MOUNT VIEW RD ,7362,145.298786,-37.85599
3105.0,The Trustee for Lapadula Holdings Trust,BULLEEN,UNIT 1 22 ROBERT STREET,7363,145.0859364,-37.7622298
3061.0,Kids Community Pty Ltd,CAMPBELLFIELD,UNIT 4  1447-1451 SYDNEY ROAD,7364,144.9569321,-37.6880862
3145.0,Sunnyside Kindergarten Association Inc,MALVERN EAST,5 COOINDA PL ,7374,145.0668644,-37.880067
3023.0,Blossom Family Day Care Scheme Pty Ltd,DEER PARK,57 PIONEER DR ,7375,144.7604755,-37.7786909
3029.0,Mrs Idil Artan,HOPPERS CROSSING,OFFICE 1 174-180 OLD GEELONG ROAD,7378,144.7150734,-37.8766721
3021.0,MOTHERS TRUSTED CARE PTY LTD,KEALBA,12 DONNELLY CT ,7381,144.821405,-37.735629
3206.0,Bambini Hampton Pty Ltd,MIDDLE PARK,20B ARMSTRONG STREET ,7382,144.964176,-37.85021
3206.0,Bambini Juniors Pty Ltd,MIDDLE PARK,20B ARMSTRONG STREET ,7383,144.964176,-37.85021
3020.0,Freddy Olela,SUNSHINE,25 SUN CRES ,7386,144.830479,-37.787777
3021.0,SWEET MELON FAMILY DAY CARE PTY LTD,ALBANVALE,4 GARDNER CT ,7388,144.767722,-37.746935
3806.0,Harkaway Primary School,HARKAWAY,65-67 KING ROAD ,7389,145.3452774,-38.0009175
3752.0,NORTHERN FAMILY DAY CARE PTY. LTD.,SOUTH MORANG,2 RAINTREE ST ,7402,145.0799027,-37.6323814
3082.0,KIDS FUTURE FIRST FAMILY DAY CARE PTY LTD,MILL PARK,5 FORD CT ,7405,145.049851,-37.664661
3011.0,Children's First Choice Family Day Care Pty Ltd,FOOTSCRAY,59 RYAN ST ,7407,144.9015264,-37.798779
3020.0,LA COCCINELLE FAMILY DAY CARE PTY LTD,SUNSHINE WEST,8A TRACEY TCE ,7408,144.7903111,-37.7864422
3058.0,BONITA BLOSSOM PTY LTD,COBURG,GROUND 288 SYDNEY RD ,7410,144.965703,-37.747447
3150.0,V & M CHILDREN SERVICES PTY. LTD ATF The Trustee for V & M UNIT TRUST,GLEN WAVERLEY,1 JAMES RD ,7412,145.177783,-37.876637
3150.0,VJ SERVICES AUSTRALIA PTY. LTD. ATF JOSHI FAMILY TRUST,GLEN WAVERLEY,1 JAMES RD ,7413,145.177783,-37.876637
3029.0,CHILDREN PARADISE PTY LTD,TRUGANINA,23 RONALD RD ,7417,144.7243796,-37.8538023
3101.0,DOUBLE HELIX PTY. LTD.,KEW,27 BARRY ST ,7418,145.026937,-37.801489
3752.0,Anab Mohamud,SOUTH MORANG,4 BOWDEN ST ,7420,145.1038528,-37.6203477
3011.0,NILE GROUP FAMILY DAY CARE PTY LTD,FOOTSCRAY,UNIT 1 123 PAISLEY STREET ,7424,144.893644,-37.800342
3168.0,Judith Huang,CLAYTON,34 MORTON ST ,7433,145.138566,-37.917406
3181.0,Wilbec Pty Ltd,WINDSOR,37 DUKE ST ,7434,144.9949972,-37.8539674
3124.0,Visible Thinking Education Pty Ltd,CAMBERWELL,13 GARDEN RD ,7439,145.090987,-37.843675
3136.0,FUTURES FOR KIDS PTY LTD,CROYDON,214- 216 DORSET RD ,7440,145.291393,-37.790698
3174.0,Kids Connection Family Day Care Pty Ltd,NOBLE PARK,3 REX CT ,7441,145.175304,-37.976036
3199.0,HIC CHILDCARE CENTRE PTY LTD,FRANKSTON,45 DAVEY ST ,7443,145.1242224,-38.1468617
3072.0,Maimun Mohamed,PRESTON,112 HIGH ST ,7445,145.0025844,-37.747845
3162.0,Happy Toddlers Pty Ltd ATF Babycentre Trust,CAULFIELD SOUTH,12 DOVER ST ,7446,145.021888,-37.895279
3125.0,Athanasia Babaniaris,BURWOOD,23 CUMMING ST ,7449,145.113379,-37.851966
3196.0,Chelsea Heights Kindergarten Inc,CHELSEA HEIGHTS,29 THIRD AVE ,7454,145.1337139,-38.0434583
3805.0,SUNNY PHOTOGRAPHIX PTY. LTD.,NARRE WARREN SOUTH,4 ALKIRA CT ,7455,145.281863,-38.066277
3022.0,Ardeer Primary School,ARDEER,84 - 114 SUSPENSION STREET ,7460,144.8000363,-37.7815382
3152.0,XYZ EARLY LEARNING CENTRE PTY LTD,WANTIRNA,113 HAROLD ST ,7464,145.227339,-37.856414
3138.0,Foundations Family Day Care Pty. Ltd. as Trustee for K&3C Family Trust,MOOROOLBARK,4 KYLIE CL ,7467,145.3359457,-37.785356
3143.0,BRITMORE PTY LTD ATF BENDRA UNIT TRUST,ARMADALE,17 RAILWAY AVE ,7470,145.026532,-37.864438
3073.0,BEYOND EDUCATION FDC PTY LTD,RESERVOIR,3 HAMERSLEY CT ,7472,144.977491,-37.693804
3124.0,N and L CURRIE Pty Ltd atf the CURRIE INVESTMENT TRUST and J and K STEWART (Vic) Pty Ltd atf the Stewart Investment Trust as VINDALOO PARTNERSHIP,CAMBERWELL,35 FAIRVIEW AVE ,7473,145.093194,-37.847135
3029.0,Clever Connection Family Day Care Pty Ltd,TRUGANINA,4 CASABLANCA CT ,7475,144.7268033,-37.8382753
3123.0,Playkidz Enterprises Pty Ltd,HAWTHORN EAST,54 - 56 HAROLD STREET ,7477,145.055839,-37.828023
3108.0,BP Global Pty Ltd,DONCASTER,6-10 HIGH ST ,7478,145.105287,-37.7874418
3108.0,Wonderland Childcare and Kindergarten Pty Ltd,DONCASTER,6-10 HIGH ST ,7479,145.105287,-37.7874418
3936.0,Kangatoo Pty Ltd ATF The Kangatoo Trust,DROMANA,10 NEPEAN HWY ,7482,144.974951,-38.328561
3194.0,Lots Of Cuddles Child Care Pty Ltd,PARKDALE,13 GENOA ST ,7483,145.070337,-37.993438
3037.0,LINK FAMILY DAY CARE PTY LTD,HILLSIDE,8 MALLARD CL ,7490,144.7470575,-37.6836106
3165.0,St Peter's Catholic Church East Bentleigh,BENTLEIGH EAST,824- 844 CENTRE ROAD ,7491,145.0705622,-37.9227862
3029.0,SAFE HANDS FAMILY DAY CARE PTY. LTD.,TARNEIT,1 FAIRLANE CT ,7492,144.6767024,-37.8337555
3977.0,MJEM Nominees Pty Ltd trustee for the currie family trust,CRANBOURNE,16-18 STATION ST ,7498,145.280929,-38.100928
