,datetime_local,location_name,BPM2.5
2492,2022-04-15-19,Melbourne CBD,10.433
2493,2022-04-15-20,Melbourne CBD,10.588
2494,2022-04-15-21,Melbourne CBD,14.818
2495,2022-04-15-22,Melbourne CBD,7.657
2496,2022-04-15-23,Melbourne CBD,9.426
2497,2022-04-16-00,Melbourne CBD,11.492
2498,2022-04-16-01,Melbourne CBD,11.772
2499,2022-04-16-02,Melbourne CBD,16.188
2500,2022-04-16-03,Melbourne CBD,16.104
2501,2022-04-16-04,Melbourne CBD,15.094
2502,2022-04-16-05,Melbourne CBD,10.171
2503,2022-04-16-06,Melbourne CBD,10.825
2504,2022-04-16-07,Melbourne CBD,13.06
2505,2022-04-16-08,Melbourne CBD,10.679
2506,2022-04-16-09,Melbourne CBD,9.375
2507,2022-04-16-10,Melbourne CBD,11.374
2508,2022-04-16-11,Melbourne CBD,20.563
2509,2022-04-16-12,Melbourne CBD,6.535
2510,2022-04-16-13,Melbourne CBD,11.469
2511,2022-04-16-14,Melbourne CBD,2.95
2512,2022-04-16-15,Melbourne CBD,5.698
2513,2022-04-16-16,Melbourne CBD,4.229
2514,2022-04-16-17,Melbourne CBD,6.079
2515,2022-04-16-18,Melbourne CBD,2.944
2516,2022-04-16-19,Melbourne CBD,7.444
2517,2022-04-16-20,Melbourne CBD,6.501
2518,2022-04-16-21,Melbourne CBD,10.041
2519,2022-04-16-22,Melbourne CBD,6.523
2520,2022-04-16-23,Melbourne CBD,7.467
2521,2022-04-17-00,Melbourne CBD,13.932
2522,2022-04-17-01,Melbourne CBD,8.365
2523,2022-04-17-02,Melbourne CBD,10.094
2524,2022-04-17-03,Melbourne CBD,13.496
2525,2022-04-17-04,Melbourne CBD,18.229
2526,2022-04-17-05,Melbourne CBD,12.532
2527,2022-04-17-06,Melbourne CBD,14.533
2528,2022-04-17-07,Melbourne CBD,17.59
2529,2022-04-17-08,Melbourne CBD,10.517
2530,2022-04-17-09,Melbourne CBD,11.034
2531,2022-04-17-10,Melbourne CBD,5.32
2532,2022-04-17-11,Melbourne CBD,9.296
2533,2022-04-17-12,Melbourne CBD,13.888
2534,2022-04-17-13,Melbourne CBD,6.436
2535,2022-04-17-14,Melbourne CBD,2.09
2536,2022-04-17-15,Melbourne CBD,2.2
2537,2022-04-17-16,Melbourne CBD,2.401
2538,2022-04-17-17,Melbourne CBD,4.799
2539,2022-04-17-18,Melbourne CBD,5.054
2540,2022-04-17-19,Melbourne CBD,5.004
2541,2022-04-17-20,Melbourne CBD,8.053
2542,2022-04-17-21,Melbourne CBD,5.543
2543,2022-04-17-22,Melbourne CBD,3.89
2544,2022-04-17-23,Melbourne CBD,10.149
2545,2022-04-18-00,Melbourne CBD,5.065
2546,2022-04-18-01,Melbourne CBD,7.11
2547,2022-04-18-02,Melbourne CBD,6.784
2548,2022-04-18-03,Melbourne CBD,4.719
2549,2022-04-18-04,Melbourne CBD,5.984
2550,2022-04-18-05,Melbourne CBD,7.001
2551,2022-04-18-06,Melbourne CBD,2.325
2552,2022-04-18-07,Melbourne CBD,3.842
2553,2022-04-18-08,Melbourne CBD,2.692
2554,2022-04-18-09,Melbourne CBD,4.59
2555,2022-04-18-10,Melbourne CBD,9.723
2556,2022-04-18-11,Melbourne CBD,6.324
2557,2022-04-18-12,Melbourne CBD,4.946
2558,2022-04-18-13,Melbourne CBD,2.96
2559,2022-04-18-14,Melbourne CBD,8.009
2560,2022-04-18-15,Melbourne CBD,8.134
2561,2022-04-18-16,Melbourne CBD,11.641
2562,2022-04-18-17,Melbourne CBD,5.392
2563,2022-04-18-18,Melbourne CBD,4.332
2564,2022-04-18-19,Melbourne CBD,4.695
2565,2022-04-18-20,Melbourne CBD,6.465
2566,2022-04-18-21,Melbourne CBD,8.529
2567,2022-04-18-22,Melbourne CBD,5.573
2568,2022-04-18-23,Melbourne CBD,2.644
2569,2022-04-19-00,Melbourne CBD,5.931
2570,2022-04-19-01,Melbourne CBD,7.293
2571,2022-04-19-02,Melbourne CBD,12.416
2572,2022-04-19-03,Melbourne CBD,6.348
2573,2022-04-19-04,Melbourne CBD,7.643
2574,2022-04-19-05,Melbourne CBD,4.339
2575,2022-04-19-06,Melbourne CBD,2.607
2576,2022-04-19-07,Melbourne CBD,6.123
2577,2022-04-19-08,Melbourne CBD,5.044
2578,2022-04-19-09,Melbourne CBD,10.06
2579,2022-04-19-10,Melbourne CBD,10.228
2580,2022-04-19-11,Melbourne CBD,5.556
2581,2022-04-19-12,Melbourne CBD,4.964
2582,2022-04-19-13,Melbourne CBD,4.586
2583,2022-04-19-14,Melbourne CBD,2.574
2584,2022-04-19-15,Melbourne CBD,2.949
2585,2022-04-19-16,Melbourne CBD,6.363
2586,2022-04-19-17,Melbourne CBD,3.818
2587,2022-04-19-18,Melbourne CBD,11.519
2588,2022-04-19-19,Melbourne CBD,6.941
2589,2022-04-19-20,Melbourne CBD,10.968
2590,2022-04-19-21,Melbourne CBD,8.567
2591,2022-04-19-22,Melbourne CBD,11.371
2592,2022-04-19-23,Melbourne CBD,7.686
2593,2022-04-20-00,Melbourne CBD,5.532
2594,2022-04-20-01,Melbourne CBD,6.491
2595,2022-04-20-02,Melbourne CBD,7.342
2596,2022-04-20-03,Melbourne CBD,5.29
2597,2022-04-20-04,Melbourne CBD,3.79
2598,2022-04-20-05,Melbourne CBD,2.982
2599,2022-04-20-06,Melbourne CBD,8.101
2600,2022-04-20-07,Melbourne CBD,5.985
2601,2022-04-20-08,Melbourne CBD,6.909
2602,2022-04-20-09,Melbourne CBD,3.176
2603,2022-04-20-10,Melbourne CBD,8.839
2604,2022-04-20-11,Melbourne CBD,-0.492
2605,2022-04-20-12,Melbourne CBD,2.17
2606,2022-04-20-13,Melbourne CBD,4.885
2607,2022-04-20-14,Melbourne CBD,3.213
2608,2022-04-20-15,Melbourne CBD,5.139
2609,2022-04-20-16,Melbourne CBD,9.526
2610,2022-04-20-19,Melbourne CBD,4.661
2611,2022-04-20-20,Melbourne CBD,8.677
2612,2022-04-20-21,Melbourne CBD,10.347
2613,2022-04-20-22,Melbourne CBD,6.712
2614,2022-04-20-23,Melbourne CBD,6.138
2615,2022-04-21-00,Melbourne CBD,1.168
2616,2022-04-21-01,Melbourne CBD,5.207
2617,2022-04-21-06,Melbourne CBD,6.962
2618,2022-04-21-07,Melbourne CBD,8.752
2619,2022-04-21-08,Melbourne CBD,9.165
2620,2022-04-21-09,Melbourne CBD,7.035
2621,2022-04-21-10,Melbourne CBD,3.432
2622,2022-04-21-11,Melbourne CBD,6.779
2623,2022-04-21-12,Melbourne CBD,9.707
2624,2022-04-21-13,Melbourne CBD,4.628
2625,2022-04-21-14,Melbourne CBD,9.925
2626,2022-04-21-15,Melbourne CBD,6.475
2627,2022-04-21-16,Melbourne CBD,4.148
2628,2022-04-21-17,Melbourne CBD,8.278
2629,2022-04-21-18,Melbourne CBD,6.471
2630,2022-04-21-19,Melbourne CBD,8.023
2631,2022-04-21-20,Melbourne CBD,8.933
2632,2022-04-21-21,Melbourne CBD,8.392
2633,2022-04-21-22,Melbourne CBD,8.257
2634,2022-04-21-23,Melbourne CBD,3.292
2635,2022-04-22-00,Melbourne CBD,5.563
2636,2022-04-22-01,Melbourne CBD,7.126
2637,2022-04-22-02,Melbourne CBD,12.096
2638,2022-04-22-03,Melbourne CBD,6.309
2639,2022-04-22-04,Melbourne CBD,6.805
2640,2022-04-22-05,Melbourne CBD,7.983
2641,2022-04-22-06,Melbourne CBD,10.463
2642,2022-04-22-07,Melbourne CBD,5.476
2643,2022-04-22-08,Melbourne CBD,9.258
2644,2022-04-22-09,Melbourne CBD,5.796
2645,2022-04-22-10,Melbourne CBD,8.924
2646,2022-04-22-11,Melbourne CBD,10.272
2647,2022-04-22-12,Melbourne CBD,8.828
2648,2022-04-22-13,Melbourne CBD,9.45
2649,2022-04-22-14,Melbourne CBD,7.462
2650,2022-04-22-15,Melbourne CBD,9.675
2651,2022-04-22-16,Melbourne CBD,1.474
2652,2022-04-22-17,Melbourne CBD,2.479
2653,2022-04-22-18,Melbourne CBD,5.589
2654,2022-04-22-19,Melbourne CBD,5.446
2655,2022-04-22-20,Melbourne CBD,9.644
2656,2022-04-22-21,Melbourne CBD,12.529
2657,2022-04-22-22,Melbourne CBD,4.294
2658,2022-04-22-23,Melbourne CBD,8.313
2659,2022-04-23-00,Melbourne CBD,6.832
2660,2022-04-23-01,Melbourne CBD,9.043
2661,2022-04-23-02,Melbourne CBD,9.681
2662,2022-04-23-03,Melbourne CBD,11.971
2663,2022-04-23-04,Melbourne CBD,11.999
2664,2022-04-23-05,Melbourne CBD,5.704
2665,2022-04-23-06,Melbourne CBD,10.003
2666,2022-04-23-07,Melbourne CBD,3.507
2667,2022-04-23-08,Melbourne CBD,7.957
2668,2022-04-23-09,Melbourne CBD,11.412
2669,2022-04-23-10,Melbourne CBD,11.374
2670,2022-04-23-11,Melbourne CBD,17.799
2671,2022-04-23-12,Melbourne CBD,11.475
2672,2022-04-23-13,Melbourne CBD,16.144
2673,2022-04-23-14,Melbourne CBD,19.396
2674,2022-04-23-15,Melbourne CBD,13.866
2675,2022-04-23-16,Melbourne CBD,10.871
2676,2022-04-23-17,Melbourne CBD,11.599
2677,2022-04-23-18,Melbourne CBD,10.058
2678,2022-04-23-19,Melbourne CBD,10.292
2679,2022-04-23-20,Melbourne CBD,7.307
2680,2022-04-23-21,Melbourne CBD,15.593
2681,2022-04-23-22,Melbourne CBD,12.427
2682,2022-04-23-23,Melbourne CBD,10.904
2683,2022-04-24-01,Melbourne CBD,7.961
2684,2022-04-24-02,Melbourne CBD,12.796
2685,2022-04-24-03,Melbourne CBD,10.012
2686,2022-04-24-04,Melbourne CBD,15.122
2687,2022-04-24-05,Melbourne CBD,16.875
2688,2022-04-24-06,Melbourne CBD,18.292
2689,2022-04-24-07,Melbourne CBD,15.654
2690,2022-04-24-08,Melbourne CBD,15.403
2691,2022-04-24-09,Melbourne CBD,12.134
2692,2022-04-24-10,Melbourne CBD,14.611
2693,2022-04-24-11,Melbourne CBD,16.938
2694,2022-04-24-12,Melbourne CBD,12.489
2695,2022-04-24-13,Melbourne CBD,15.078
2696,2022-04-24-14,Melbourne CBD,12.068
2697,2022-04-24-15,Melbourne CBD,19.062
2698,2022-04-24-16,Melbourne CBD,9.876
2699,2022-04-24-17,Melbourne CBD,10.782
2700,2022-04-24-18,Melbourne CBD,15.828
2701,2022-04-24-19,Melbourne CBD,10.412
2702,2022-04-24-20,Melbourne CBD,18.567
2703,2022-04-24-21,Melbourne CBD,19.793
2704,2022-04-24-22,Melbourne CBD,19.907
2705,2022-04-24-23,Melbourne CBD,23.29
2706,2022-04-25-00,Melbourne CBD,18.01
2707,2022-04-25-01,Melbourne CBD,11.566
2708,2022-04-25-02,Melbourne CBD,12.682
2709,2022-04-25-03,Melbourne CBD,13.711
2710,2022-04-25-04,Melbourne CBD,18.642
2711,2022-04-25-05,Melbourne CBD,17.89
2712,2022-04-25-06,Melbourne CBD,21.619
2713,2022-04-25-07,Melbourne CBD,16.328
2714,2022-04-25-08,Melbourne CBD,12.263
2715,2022-04-25-09,Melbourne CBD,12.145
2716,2022-04-25-10,Melbourne CBD,19.423
2717,2022-04-25-11,Melbourne CBD,17.189
2718,2022-04-25-12,Melbourne CBD,11.075
2719,2022-04-25-13,Melbourne CBD,12.937
2720,2022-04-25-14,Melbourne CBD,7.546
2721,2022-04-25-15,Melbourne CBD,5.7
2722,2022-04-25-16,Melbourne CBD,0.147
2723,2022-04-25-17,Melbourne CBD,3.152
2724,2022-04-25-18,Melbourne CBD,4.143
2725,2022-04-25-19,Melbourne CBD,12.155
2726,2022-04-25-20,Melbourne CBD,19.494
2727,2022-04-25-21,Melbourne CBD,22.932
2728,2022-04-25-22,Melbourne CBD,25.449
2729,2022-04-25-23,Melbourne CBD,19.991
2730,2022-04-26-00,Melbourne CBD,12.902
2731,2022-04-26-01,Melbourne CBD,12.666
2732,2022-04-26-02,Melbourne CBD,15.105
2733,2022-04-26-03,Melbourne CBD,17.214
2734,2022-04-26-04,Melbourne CBD,7.568
2735,2022-04-26-05,Melbourne CBD,11.172
2736,2022-04-26-06,Melbourne CBD,3.315
2737,2022-04-26-07,Melbourne CBD,13.846
2738,2022-04-26-08,Melbourne CBD,11.627
2739,2022-04-26-09,Melbourne CBD,11.269
2740,2022-04-26-10,Melbourne CBD,14.025
2741,2022-04-26-11,Melbourne CBD,7.911
2742,2022-04-26-12,Melbourne CBD,9.338
2743,2022-04-26-13,Melbourne CBD,7.229
2744,2022-04-26-14,Melbourne CBD,5.088
2745,2022-04-26-15,Melbourne CBD,7.975
2746,2022-04-26-16,Melbourne CBD,1.674
2747,2022-04-26-17,Melbourne CBD,10.369
2748,2022-04-26-18,Melbourne CBD,8.416
2749,2022-04-26-19,Melbourne CBD,14.311
2750,2022-04-26-20,Melbourne CBD,15.925
2751,2022-04-26-21,Melbourne CBD,10.768
2752,2022-04-26-22,Melbourne CBD,14.468
2753,2022-04-26-23,Melbourne CBD,17.933
2754,2022-04-27-00,Melbourne CBD,13.604
2755,2022-04-27-01,Melbourne CBD,12.246
2756,2022-04-27-02,Melbourne CBD,12.506
2757,2022-04-27-03,Melbourne CBD,16.02
2758,2022-04-27-04,Melbourne CBD,9.918
2759,2022-04-27-05,Melbourne CBD,9.605
2760,2022-04-27-06,Melbourne CBD,9.053
2761,2022-04-27-07,Melbourne CBD,9.659
2762,2022-04-27-08,Melbourne CBD,4.997
2763,2022-04-27-09,Melbourne CBD,5.5
2764,2022-04-27-10,Melbourne CBD,3.096
2765,2022-04-27-11,Melbourne CBD,8.565
2766,2022-04-27-12,Melbourne CBD,12.146
2767,2022-04-27-13,Melbourne CBD,3.713
2768,2022-04-27-14,Melbourne CBD,8.291
2769,2022-04-27-15,Melbourne CBD,9.617
2770,2022-04-27-16,Melbourne CBD,8.982
2771,2022-04-27-17,Melbourne CBD,5.512
2772,2022-04-27-18,Melbourne CBD,4.987
2773,2022-04-27-19,Melbourne CBD,3.427
2774,2022-04-27-20,Melbourne CBD,7.332
2775,2022-04-27-21,Melbourne CBD,4.235
2776,2022-04-27-22,Melbourne CBD,2.154
2777,2022-04-27-23,Melbourne CBD,4.119
2778,2022-04-28-00,Melbourne CBD,4.657
2779,2022-04-28-01,Melbourne CBD,6.963
2780,2022-04-28-02,Melbourne CBD,7.057
2781,2022-04-28-03,Melbourne CBD,5.642
2782,2022-04-28-04,Melbourne CBD,6.408
2783,2022-04-28-05,Melbourne CBD,2.693
2784,2022-04-28-06,Melbourne CBD,5.823
2785,2022-04-28-07,Melbourne CBD,1.245
2786,2022-04-28-08,Melbourne CBD,3.867
2787,2022-04-28-09,Melbourne CBD,1.782
2788,2022-04-28-10,Melbourne CBD,2.577
2789,2022-04-28-11,Melbourne CBD,1.963
2790,2022-04-28-12,Melbourne CBD,-2.867
2791,2022-04-28-13,Melbourne CBD,1.149
2792,2022-04-28-14,Melbourne CBD,1.413
2793,2022-04-28-15,Melbourne CBD,5.09
2794,2022-04-28-16,Melbourne CBD,-0.27
2795,2022-04-28-17,Melbourne CBD,3.711
2796,2022-04-28-18,Melbourne CBD,4.844
2797,2022-04-28-19,Melbourne CBD,4.148
2798,2022-04-28-20,Melbourne CBD,1.211
2799,2022-04-28-21,Melbourne CBD,6.943
2800,2022-04-28-22,Melbourne CBD,7.236
2801,2022-04-28-23,Melbourne CBD,5.48
2802,2022-04-29-00,Melbourne CBD,4.365
2803,2022-04-29-01,Melbourne CBD,-2.273
2804,2022-04-29-02,Melbourne CBD,3.697
2805,2022-04-29-03,Melbourne CBD,2.859
2806,2022-04-29-04,Melbourne CBD,5.908
2807,2022-04-29-05,Melbourne CBD,2.401
2808,2022-04-29-06,Melbourne CBD,5.512
2809,2022-04-29-07,Melbourne CBD,1.999
2810,2022-04-29-08,Melbourne CBD,-1.031
2811,2022-04-29-09,Melbourne CBD,1.64
2812,2022-04-29-10,Melbourne CBD,-0.04
2813,2022-04-29-11,Melbourne CBD,3.626
2814,2022-04-29-12,Melbourne CBD,0.665
2815,2022-04-29-13,Melbourne CBD,4.681
2816,2022-04-29-14,Melbourne CBD,4.385
2817,2022-04-29-15,Melbourne CBD,4.994
2818,2022-04-29-16,Melbourne CBD,3.471
2819,2022-04-29-17,Melbourne CBD,7.799
2820,2022-04-29-18,Melbourne CBD,3.358
2821,2022-04-29-19,Melbourne CBD,10.031
2822,2022-04-29-20,Melbourne CBD,1.873
2823,2022-04-29-21,Melbourne CBD,2.378
2824,2022-04-29-22,Melbourne CBD,12.678
2825,2022-04-29-23,Melbourne CBD,8.12
2826,2022-04-30-00,Melbourne CBD,3.859
2827,2022-04-30-01,Melbourne CBD,5.307
2828,2022-04-30-02,Melbourne CBD,1.486
2829,2022-04-30-03,Melbourne CBD,1.769
2830,2022-04-30-04,Melbourne CBD,3.047
2831,2022-04-30-05,Melbourne CBD,4.287
2832,2022-04-30-06,Melbourne CBD,-0.169
2833,2022-04-30-07,Melbourne CBD,2.757
2834,2022-04-30-08,Melbourne CBD,3.005
2835,2022-04-30-09,Melbourne CBD,1.59
2836,2022-04-30-10,Melbourne CBD,8.02
2837,2022-04-30-11,Melbourne CBD,16.084
2838,2022-04-30-12,Melbourne CBD,1.995
2839,2022-04-30-13,Melbourne CBD,7.425
2840,2022-04-30-14,Melbourne CBD,5.587
2841,2022-04-30-15,Melbourne CBD,5.289
2842,2022-04-30-16,Melbourne CBD,8.233
2843,2022-04-30-17,Melbourne CBD,8.857
2844,2022-04-30-18,Melbourne CBD,7.523
2845,2022-04-30-19,Melbourne CBD,3.523
2846,2022-04-30-20,Melbourne CBD,13.163
2847,2022-04-30-21,Melbourne CBD,6.701
2848,2022-04-30-22,Melbourne CBD,6.558
2849,2022-04-30-23,Melbourne CBD,8.026
2850,2022-05-01-00,Melbourne CBD,4.874
2851,2022-05-01-01,Melbourne CBD,8.316
2852,2022-05-01-02,Melbourne CBD,4.91
2853,2022-05-01-03,Melbourne CBD,4.523
2854,2022-05-01-04,Melbourne CBD,1.402
2855,2022-05-01-05,Melbourne CBD,0.275
2856,2022-05-01-06,Melbourne CBD,3.316
2857,2022-05-01-07,Melbourne CBD,4.386
2858,2022-05-01-08,Melbourne CBD,6.21
2859,2022-05-01-09,Melbourne CBD,7.38
2860,2022-05-01-10,Melbourne CBD,6.831
2861,2022-05-01-11,Melbourne CBD,4.397
2862,2022-05-01-12,Melbourne CBD,5.401
2863,2022-05-01-13,Melbourne CBD,6.982
2864,2022-05-01-14,Melbourne CBD,9.546
2865,2022-05-01-15,Melbourne CBD,5.347
2866,2022-05-01-16,Melbourne CBD,6.242
2867,2022-05-01-17,Melbourne CBD,2.379
2868,2022-05-01-18,Melbourne CBD,2.354
2869,2022-05-01-19,Melbourne CBD,7.897
2870,2022-05-01-20,Melbourne CBD,10.036
2871,2022-05-01-21,Melbourne CBD,5.024
2872,2022-05-01-22,Melbourne CBD,8.733
2873,2022-05-01-23,Melbourne CBD,8.386
2874,2022-05-02-00,Melbourne CBD,3.448
2875,2022-05-02-01,Melbourne CBD,6.114
2876,2022-05-02-02,Melbourne CBD,2.46
2877,2022-05-02-03,Melbourne CBD,1.263
2878,2022-05-02-04,Melbourne CBD,6.977
2879,2022-05-02-05,Melbourne CBD,7.222
2880,2022-05-02-06,Melbourne CBD,6.096
2881,2022-05-02-07,Melbourne CBD,5.892
2882,2022-05-02-08,Melbourne CBD,1.584
2883,2022-05-02-09,Melbourne CBD,2.254
2884,2022-05-02-10,Melbourne CBD,9.156
2885,2022-05-02-11,Melbourne CBD,3.066
2886,2022-05-02-12,Melbourne CBD,5.872
2887,2022-05-02-13,Melbourne CBD,-2.97
2888,2022-05-02-14,Melbourne CBD,2.417
2889,2022-05-02-15,Melbourne CBD,2.938
2890,2022-05-02-16,Melbourne CBD,-0.005
2891,2022-05-02-17,Melbourne CBD,7.012
2892,2022-05-02-18,Melbourne CBD,3.292
2893,2022-05-02-19,Melbourne CBD,8.449
2894,2022-05-02-20,Melbourne CBD,9.278
2895,2022-05-02-21,Melbourne CBD,9.218
2896,2022-05-02-22,Melbourne CBD,1.563
2897,2022-05-02-23,Melbourne CBD,9.475
2898,2022-05-03-00,Melbourne CBD,6.31
2899,2022-05-03-01,Melbourne CBD,9.916
2900,2022-05-03-02,Melbourne CBD,10.584
2901,2022-05-03-03,Melbourne CBD,4.008
2902,2022-05-03-04,Melbourne CBD,-0.381
2903,2022-05-03-05,Melbourne CBD,6.347
2904,2022-05-03-06,Melbourne CBD,4.515
2905,2022-05-03-07,Melbourne CBD,3.182
2906,2022-05-03-08,Melbourne CBD,2.876
2907,2022-05-03-09,Melbourne CBD,7.678
2908,2022-05-03-10,Melbourne CBD,9.694
2909,2022-05-03-11,Melbourne CBD,7.333
2910,2022-05-03-12,Melbourne CBD,3.755
2911,2022-05-03-13,Melbourne CBD,5.747
2912,2022-05-03-14,Melbourne CBD,3.182
2913,2022-05-03-15,Melbourne CBD,4.849
2914,2022-05-03-16,Melbourne CBD,8.345
2915,2022-05-03-17,Melbourne CBD,6.262
2916,2022-05-03-18,Melbourne CBD,7.264
2917,2022-05-03-19,Melbourne CBD,6.696
2918,2022-05-03-20,Melbourne CBD,6.508
2919,2022-05-03-21,Melbourne CBD,6.5
2920,2022-05-03-22,Melbourne CBD,3.784
2921,2022-05-03-23,Melbourne CBD,9.853
2922,2022-05-04-00,Melbourne CBD,8.912
2923,2022-05-04-01,Melbourne CBD,8.018
2924,2022-05-04-02,Melbourne CBD,5.376
2925,2022-05-04-03,Melbourne CBD,6.185
2926,2022-05-04-04,Melbourne CBD,8.996
2927,2022-05-04-05,Melbourne CBD,8.604
2928,2022-05-04-06,Melbourne CBD,1.599
2929,2022-05-04-07,Melbourne CBD,9.416
2930,2022-05-04-08,Melbourne CBD,10.547
2931,2022-05-04-09,Melbourne CBD,6.822
2932,2022-05-04-10,Melbourne CBD,10.146
2933,2022-05-04-11,Melbourne CBD,4.212
2934,2022-05-04-12,Melbourne CBD,6.848
2935,2022-05-04-13,Melbourne CBD,3.003
2936,2022-05-04-14,Melbourne CBD,6.693
2937,2022-05-04-15,Melbourne CBD,10.238
2938,2022-05-04-16,Melbourne CBD,4.701
2939,2022-05-04-17,Melbourne CBD,5.417
2940,2022-05-04-18,Melbourne CBD,10.283
2941,2022-05-04-19,Melbourne CBD,13.459
2942,2022-05-04-20,Melbourne CBD,8.404
2943,2022-05-04-21,Melbourne CBD,6.317
2944,2022-05-04-22,Melbourne CBD,6.88
2945,2022-05-04-23,Melbourne CBD,10.145
2946,2022-05-05-00,Melbourne CBD,2.828
2947,2022-05-05-01,Melbourne CBD,3.498
2948,2022-05-05-02,Melbourne CBD,4.631
2949,2022-05-05-03,Melbourne CBD,2.63
2950,2022-05-05-04,Melbourne CBD,2.972
2951,2022-05-05-05,Melbourne CBD,4.254
2952,2022-05-05-06,Melbourne CBD,5.638
2953,2022-05-05-07,Melbourne CBD,1.264
2954,2022-05-05-08,Melbourne CBD,4.401
2955,2022-05-05-09,Melbourne CBD,4.123
2956,2022-05-05-11,Melbourne CBD,7.006
2957,2022-05-05-12,Melbourne CBD,8.513
2958,2022-05-05-13,Melbourne CBD,6.367
2959,2022-05-05-14,Melbourne CBD,7.406
2960,2022-05-05-15,Melbourne CBD,5.194
2961,2022-05-05-16,Melbourne CBD,4.578
2962,2022-05-05-17,Melbourne CBD,7.975
2963,2022-05-05-18,Melbourne CBD,3.965
2964,2022-05-05-19,Melbourne CBD,6.101
2965,2022-05-05-20,Melbourne CBD,5.124
2966,2022-05-05-21,Melbourne CBD,12.451
2967,2022-05-05-22,Melbourne CBD,15.938
2968,2022-05-05-23,Melbourne CBD,7.017
2969,2022-05-06-00,Melbourne CBD,6.696
2970,2022-05-06-01,Melbourne CBD,11.081
2971,2022-05-06-02,Melbourne CBD,16.275
2972,2022-05-06-03,Melbourne CBD,11.045
2973,2022-05-06-04,Melbourne CBD,11.196
2974,2022-05-06-05,Melbourne CBD,12.66
2975,2022-05-06-06,Melbourne CBD,9.617
2976,2022-05-06-07,Melbourne CBD,8.486
2977,2022-05-06-08,Melbourne CBD,13.478
2978,2022-05-06-09,Melbourne CBD,-0.713
2979,2022-05-06-10,Melbourne CBD,7.005
2980,2022-05-06-11,Melbourne CBD,6.783
2981,2022-05-06-12,Melbourne CBD,3.447
2982,2022-05-06-13,Melbourne CBD,1.282
2983,2022-05-06-14,Melbourne CBD,5.52
2984,2022-05-06-15,Melbourne CBD,4.889
2985,2022-05-06-16,Melbourne CBD,2.324
2986,2022-05-06-17,Melbourne CBD,4.326
2987,2022-05-06-18,Melbourne CBD,7.292
2988,2022-05-06-19,Melbourne CBD,3.762
2989,2022-05-06-20,Melbourne CBD,6.866
2990,2022-05-06-21,Melbourne CBD,9.117
2991,2022-05-06-22,Melbourne CBD,2.955
2992,2022-05-06-23,Melbourne CBD,4.988
2993,2022-05-07-00,Melbourne CBD,3.206
2994,2022-05-07-02,Melbourne CBD,3.628
2995,2022-05-07-03,Melbourne CBD,2.447
2996,2022-05-07-04,Melbourne CBD,3.072
2997,2022-05-07-05,Melbourne CBD,2.798
2998,2022-05-07-06,Melbourne CBD,2.4
2999,2022-05-07-07,Melbourne CBD,8.022
3000,2022-05-07-08,Melbourne CBD,-1.242
3001,2022-05-07-09,Melbourne CBD,6.473
3002,2022-05-07-10,Melbourne CBD,1.952
3003,2022-05-07-11,Melbourne CBD,4.982
3004,2022-05-07-12,Melbourne CBD,3.616
3005,2022-05-07-13,Melbourne CBD,5.73
3006,2022-05-07-14,Melbourne CBD,9.025
3007,2022-05-07-15,Melbourne CBD,7.742
3008,2022-05-07-16,Melbourne CBD,2.621
3009,2022-05-07-17,Melbourne CBD,3.342
3010,2022-05-07-18,Melbourne CBD,4.754
3011,2022-05-07-19,Melbourne CBD,6.737
3012,2022-05-07-20,Melbourne CBD,5.03
3013,2022-05-07-21,Melbourne CBD,8.313
3014,2022-05-07-22,Melbourne CBD,5.566
3015,2022-05-07-23,Melbourne CBD,6.314
3016,2022-05-08-00,Melbourne CBD,3.612
3017,2022-05-08-01,Melbourne CBD,5.685
3018,2022-05-08-02,Melbourne CBD,2.68
3019,2022-05-08-03,Melbourne CBD,9.506
3020,2022-05-08-04,Melbourne CBD,4.739
3021,2022-05-08-05,Melbourne CBD,5.432
3022,2022-05-08-06,Melbourne CBD,4.21
3023,2022-05-08-07,Melbourne CBD,8.106
3024,2022-05-08-08,Melbourne CBD,3.294
3025,2022-05-08-09,Melbourne CBD,2.892
3026,2022-05-08-10,Melbourne CBD,2.686
3027,2022-05-08-11,Melbourne CBD,7.095
3028,2022-05-08-12,Melbourne CBD,6.832
3029,2022-05-08-13,Melbourne CBD,9.834
3030,2022-05-08-14,Melbourne CBD,8.941
3031,2022-05-08-15,Melbourne CBD,5.048
3032,2022-05-08-16,Melbourne CBD,5.261
3033,2022-05-08-17,Melbourne CBD,7.342
3034,2022-05-08-18,Melbourne CBD,2.711
3035,2022-05-08-19,Melbourne CBD,7.61
3036,2022-05-08-20,Melbourne CBD,4.845
3037,2022-05-08-21,Melbourne CBD,1.109
3038,2022-05-08-22,Melbourne CBD,9.162
3039,2022-05-08-23,Melbourne CBD,3.587
3040,2022-05-09-00,Melbourne CBD,4.859
3041,2022-05-09-01,Melbourne CBD,5.423
3042,2022-05-09-02,Melbourne CBD,4.052
3043,2022-05-09-03,Melbourne CBD,2.997
3044,2022-05-09-04,Melbourne CBD,8.391
3045,2022-05-09-05,Melbourne CBD,14.481
3046,2022-05-09-06,Melbourne CBD,12.79
3047,2022-05-09-07,Melbourne CBD,9.164
3048,2022-05-09-08,Melbourne CBD,9.642
3049,2022-05-09-09,Melbourne CBD,8.192
