geography_name, rai_national_total_2014_q2, rai_national_total_2014_q3, rai_national_total_2014_q4, rai_national_total_2021_q1, rai_national_total_2014_q1, state, rai_national_total_2020_q1, rai_national_total_2020_q2, rai_national_total_2020_q3, rai_national_total_2011_q2, rai_national_total_2020_q4, rai_national_total_2011_q1, city, unique_id, rai_national_total_2013_q3, rai_national_total_2013_q4, rai_national_total_2013_q1, rai_national_total_2012_q4, rai_national_total_2013_q2, rai_national_total_2015_q3, rai_national_total_2015_q4, rai_national_total_2015_q1, rai_national_total_2015_q2, rai_national_total_2016_q1, rai_national_total_2016_q2, rai_national_total_2016_q3, rai_national_total_2016_q4, rai_national_total_2012_q1, rai_national_total_2012_q3, rai_national_total_2012_q2, rai_national_total_2017_q3, rai_national_total_2017_q4, rai_national_total_2019_q1, rai_national_total_2017_q1, rai_national_total_2019_q2, rai_national_total_2017_q2, rai_national_total_2011_q4, rai_national_total_2018_q4, rai_national_total_2018_q3, rai_national_total_2018_q2, rai_national_total_2018_q1, rai_national_total_2021_q2, rai_national_total_2019_q3, rai_national_total_2019_q4
"3929",null,null,null,null,null,"VIC",null,null,null,null,null,null,"Greater Melbourne",1935,null,null,null,null,null,null,null,null,null,null,null,61.13092,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3930",101.81,89.67716,83.91608,77.49713,96.15385,"VIC",78.67133,80.50089,75.80011,81.58508,70.40417,91.78322,"Greater Melbourne",1936,87.41259,89.21491,96.15385,88.7574,89.67716,83.91608,83.16008,92.30769,98.19967,92.30769,107.3345,83.91608,83.91608,91.78322,85.02024,100.9615,85.47009,75.44379,93.40659,82.41758,83.11604,95.16257,91.78322,81.73077,93.40659,89.16084,80.39092,79.88166,81.73077,81.73077
"3931",120.1923,120.1923,121.4575,103.8462,114.6205,"VIC",108.1731,120.7513,104.8951,117.9113,104.8951,118.7783,"Greater Melbourne",1937,120.1923,123.6264,116.9439,123.6264,121.8852,118.3432,115.3846,118.3432,121.4575,121.4575,119.8801,116.8452,112.5704,115.3846,117.0569,112.1795,111.2141,116.0674,107.7768,102.5641,108.9744,112.5704,115.3846,107.7768,111.451,114.0429,114.0429,103.8462,111.451,113.3837
"3933",null,null,null,null,null,"VIC",null,null,null,null,null,null,"Greater Melbourne",1938,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3934",103.022,97.78357,109.8901,92.71978,103.022,"VIC",99.85207,97.96807,94.40559,102.2395,92.18805,103.5503,"Greater Melbourne",1939,103.022,108.1731,108.1731,109.5424,108.1731,106.1008,109.8901,106.1008,101.9975,96.15385,96.65727,102.5641,98.7248,100.9615,100.9615,106.2753,93.24009,104.3372,94.30473,96.15385,90.81197,95.65564,106.2753,92.5254,99.0676,99.0676,98.07692,89.52255,99.0676,99.57048
"3936",130.133,123.6264,133.7793,108.1731,127.2624,"VIC",120.7513,123.6264,109.3117,122.3776,108.1731,130.273,"Greater Melbourne",1940,131.1189,135.2163,128.2051,135.2163,126.3335,124.7401,130.9329,128.2051,131.8681,121.4575,128.2051,123.9029,115.3846,126.2019,128.2051,126.2019,109.8901,118.8811,122.5962,115.3846,116.7582,115.3846,130.273,116.7582,119.606,116.7582,116.7582,91.89925,111.451,113.3837
"3937",null,null,null,null,null,"VIC",null,null,null,null,null,null,"Greater Melbourne",1941,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3976",135.2163,135.2163,144.2308,142.255,135.2163,"VIC",140.3326,148.3516,144.2308,134.6154,142.255,132.4086,"Greater Melbourne",1964,137.3626,135.2163,135.2163,141.8663,139.5782,144.2308,144.2308,143.1127,144.2308,139.8601,139.8601,139.8601,135.7466,130.273,130.273,130.273,131.8681,140.1099,139.1162,135.7466,137.1705,132.8168,130.273,136.2179,136.2179,138.1365,136.2179,140.3326,136.2179,136.2179
"3938",137.3626,136.281,127.321,null,135.2163,"VIC",null,126.6417,123.6264,136.897,110.4746,120.5511,"Greater Melbourne",1942,137.3626,109.5424,149.2042,135.2163,147.929,121.4575,118.3432,126.4489,144.2308,null,135.7466,107.3345,121.4575,134.6154,126.2019,126.2019,128.2051,126.5509,122.5962,128.2051,130.7692,104.8951,139.2573,111.451,123.3672,114.0429,116.7582,126.6417,116.7582,108.9744
"3939",146.6754,149.2042,153.8462,129.8077,144.2308,"VIC",144.2308,135.7466,140.3326,148.2004,123.6264,142.9544,"Greater Melbourne",1943,149.2042,154.533,149.2042,151.8219,149.2042,153.8462,144.2308,153.8462,153.8462,142.0118,144.2308,139.8601,144.2308,144.2308,149.5726,144.2308,135.7466,140.1099,137.1705,135.7466,136.2179,131.8681,149.5726,129.0486,140.1099,138.1365,140.1099,123.6264,138.1365,132.5364
"3940",144.2308,151.8219,153.8462,133.1361,144.2308,"VIC",144.2308,148.3516,140.3326,139.2573,136.6397,139.2573,"Greater Melbourne",1944,154.533,154.533,149.2042,154.533,151.8219,153.8462,144.2308,144.2308,153.8462,135.7466,139.8601,148.8834,148.8834,149.5726,135.7466,144.2308,135.7466,140.1099,132.5364,131.8681,146.3835,135.7466,141.7004,140.1099,147.4841,140.1099,140.1099,129.8077,140.1099,138.1365
"3941",135.2163,135.2163,153.8462,115.3846,139.5782,"VIC",129.8077,133.1361,131.4508,136.897,120.7513,139.2573,"Greater Melbourne",1945,144.2308,144.2308,146.6754,147.929,144.2308,144.2308,148.8834,139.8601,143.54,135.7466,135.7466,135.7466,131.8681,134.6154,135.7466,135.7466,128.2051,136.2179,125.7396,126.4489,125.7396,131.8681,144.2308,125.7396,132.5364,130.7692,125.7396,110.4746,136.2179,131.6469
"3942",110.9467,122.7496,131.8681,103.8462,125.4181,"VIC",115.3846,112.8763,110.0065,126.2019,null,null,"Greater Melbourne",1946,131.1189,135.2163,135.2163,135.2163,135.2163,125.5887,126.4489,146.5201,131.8681,102.5641,131.8493,123.0769,118.3432,122.3776,115.3846,134.6154,122.2618,122.5962,114.0429,115.3846,108.9744,107.3345,132.4086,111.451,114.0429,122.5962,129.0486,105.4276,116.7582,114.0429
"3943",108.1731,105.5347,102.5641,83.07692,86.53846,"VIC",86.53846,75.25084,71.1275,122.3776,84.42777,null,"Greater Melbourne",1947,96.15385,96.15385,null,97.78357,90.14423,108.5973,83.91608,null,92.30769,100.3344,98.7248,94.67456,98.7248,null,89.74359,null,99.7921,89.16084,null,null,null,96.65727,89.74359,89.16084,98.07692,null,null,74.17582,94.30473,77.61092
"3944",null,null,63.49233,null,null,"VIC",null,null,null,null,null,null,"Greater Melbourne",1948,null,null,null,62.03474,null,null,null,null,null,null,null,null,80.26756,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"3977",123.6264,123.6264,131.8681,133.1361,125.4181,"VIC",136.6397,134.8651,133.1361,118.7783,133.1361,122.3776,"Greater Melbourne",1965,127.2624,123.6264,127.2624,131.1189,123.6264,131.8681,128.2051,131.8681,131.8681,128.2051,124.7401,128.2051,124.7401,122.3776,122.3776,122.3776,121.4575,130.7692,129.0486,121.4575,129.0486,123.0769,117.0569,129.0486,129.0486,136.2179,129.0486,129.8077,129.0486,129.0486
"3978",110.9467,113.8664,121.4575,126.6417,113.8664,"VIC",129.8077,129.8077,129.8077,null,129.8077,null,"Greater Melbourne",1966,113.8664,113.8664,115.3846,118.5458,115.3846,118.3432,118.3432,121.4575,118.3432,118.3432,118.3432,119.8801,115.3846,null,112.1795,108.4151,116.8452,122.5962,122.5962,115.3846,124.148,116.8452,null,122.5962,122.5962,122.5962,122.5962,123.6264,125.7396,122.5962
"3980",null,null,null,null,null,"VIC",null,null,140.3326,null,null,null,"Greater Melbourne",1968,null,null,135.2163,null,139.5782,null,null,null,null,null,151.3241,128.2051,null,null,null,null,128.2051,null,null,null,136.2179,null,null,130.7692,null,null,null,null,130.7692,124.148
"3981",149.2042,150.5017,156.4537,125.1158,144.2308,"VIC",140.3326,146.2622,146.2622,155.3254,144.2308,139.2573,"Greater Melbourne",1969,154.533,157.3427,166.4201,154.533,154.533,142.0118,164.8352,153.8462,142.0118,135.7466,132.3047,148.8834,153.8462,139.2573,153.8462,139.2573,139.8601,143.178,153.2452,153.8462,125.7396,131.8681,139.2573,133.438,144.2308,136.2179,142.1405,115.3846,140.1099,144.2308
"3984",166.4201,157.3427,170.9402,148.3516,173.0769,"VIC",152.7149,150.5017,152.7149,161.5385,154.9943,161.5385,"Rest of Vic.",1970,184.1244,173.0769,173.0769,169.6833,173.0769,177.5148,179.2382,172.5377,184.6154,177.5148,161.9433,164.8352,153.8462,155.3254,161.5385,161.5385,153.8462,158.1886,140.1099,164.8352,153.2452,159.1512,146.8531,153.2452,163.4615,163.4615,149.7358,138.4615,155.6777,153.2452
"3975",112.3876,120.1923,121.4575,120.7513,111.6625,"VIC",122.1719,126.6417,120.7513,109.1476,121.4575,109.1476,"Greater Melbourne",1963,113.8664,114.6205,110.9467,112.3876,115.3846,118.3432,119.1067,124.7401,118.3432,115.3846,116.8452,118.3432,113.9601,105.5807,109.1476,109.1476,112.5704,119.606,119.606,115.3846,117.4574,113.9601,109.1476,118.165,116.7582,116.7582,119.606,115.3846,119.606,116.7582
